# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785379919517161	1	0	0
1785379919518161	0	1	0
1785379919521161	1	1	0
1785379919523161	0	1	0
1785379919526162	1	1	0
1785379919529164	0	1	0
1785379919531162	1	1	0
1785379919533162	0	1	0
1785379919536163	1	1	0
1785379919538163	0	1	0
1785379919540164	0	1	0
1785379919542163	1	0	0
1785379919543164	0	1	0
1785379919545163	0	1	0
1785379919547163	0	1	0
1785379919549163	1	0	0
1785379919550163	0	2	0
1785379919552171	0	1	0
1785379919554163	0	1	0
1785379919556163	0	1	0
1785379919557163	1	0	0
1785379919558163	0	1	0
1785379919560164	0	1	0
1785379919562164	0	1	0
1785379919563163	0	1	0
1785379919565164	1	1	0
1785379919567164	0	1	0
1785379919569163	0	1	0
1785379919570163	0	1	0
1785379919572164	1	1	0
1785379919573163	0	1	0
1785379919575165	0	1	0
1785379919576164	0	1	0
1785379919578165	1	1	0
1785379919579164	0	1	0
1785379919581165	0	1	0
1785379919582164	0	1	0
1785379919583165	0	1	0
1785379919585166	2	1	0
1785379919586164	0	1	0
1785379919587165	0	1	0
1785379919588182	0	1	0
1785379919590166	1	1	0
1785379919591165	0	1	0
1785379919592165	0	1	0
1785379919593165	0	1	0
1785379919594165	0	2	0
1785379919595165	0	1	0
1785379919597165	1	1	0
1785379919598164	0	1	0
1785379919599165	0	1	0
1785379919600165	0	1	0
1785379919601165	0	1	0
1785379919602165	0	1	0
1785379919603165	1	1	0
1785379919605166	0	1	0
1785379919606166	0	1	0
1785379919607166	0	1	0
1785379919608166	0	1	0
1785379919609165	0	1	0
1785379919610166	0	1	0
1785379919611166	1	1	0
1785379919612166	0	1	0
1785379919614166	0	1	0
1785379919615165	0	1	0
1785379919616166	0	1	0
1785379919617166	0	1	0
1785379919618166	0	1	0
1785379919620166	0	1	0
1785379919621167	0	1	0
1785379919622166	0	1	0
1785379919623166	1	1	0
