# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376741819206	-4	1	1
1785376741820204	-4	0	1
1785376741821204	-4	0	1
1785376741822204	-4	0	1
1785376741823206	-4	1	1
1785376741824205	-4	0	1
1785376741825204	-5	0	1
1785376741826204	-4	1	1
1785376741827204	-3	0	1
1785376741828206	-4	0	1
1785376741829205	-4	0	1
1785376741830205	-3	0	1
1785376741831205	-4	1	1
1785376741832204	-3	0	1
1785376741833204	-4	0	1
1785376741834206	-5	0	1
1785376741835206	-3	1	1
1785376741836206	-3	0	1
1785376741837205	-4	0	1
1785376741838204	-3	0	1
1785376741839206	-3	0	1
1785376741840205	-3	0	1
1785376741841206	-3	1	1
1785376741842204	-4	0	1
1785376741843204	-3	0	1
1785376741844204	-4	0	1
1785376741845208	-2	0	1
1785376741846205	-4	0	1
1785376741847205	-2	0	1
1785376741848204	-3	2	1
1785376741849204	-3	0	1
1785376741850204	-2	0	1
1785376741851206	-3	0	1
1785376741852205	-2	0	1
1785376741853206	-4	0	1
1785376741854204	-2	0	1
1785376741855205	-3	0	1
1785376741856206	-2	0	1
1785376741857206	-3	0	1
1785376741858206	-2	0	1
1785376741859205	-2	0	1
1785376741860205	-2	1	1
1785376741861204	-2	0	1
1785376741862205	-2	0	1
1785376741863206	-2	0	1
1785376741864206	-2	0	1
1785376741865204	-2	0	1
1785376741866204	-2	0	1
1785376741867207	-2	0	1
1785376741868205	-1	0	1
1785376741869205	-1	0	1
1785376741870205	-2	0	1
1785376741871204	-1	0	1
1785376741872204	-1	0	1
1785376741873207	-1	0	1
1785376741874205	-1	0	1
1785376741875206	-1	0	1
1785376741876204	-2	0	1
1785376741878206	-1	0	1
1785376741879206	-1	0	1
1785376741880205	-1	0	1
1785376741882205	-1	0	1
1785376741884207	-1	0	1
1785376741887206	-1	0	1
1785376741915206	1	0	1
1785376741917206	1	0	1
1785376741919206	1	0	1
1785376741921204	1	0	1
1785376741923206	1	0	1
1785376741924206	1	0	1
1785376741926204	1	0	1
1785376741927206	1	0	1
1785376741929206	1	0	1
1785376741930206	2	0	1
1785376741931205	1	0	1
1785376741933205	1	0	1
1785376741934207	2	0	1
1785376741935206	1	-2	1
1785376741936206	1	0	1
1785376741937206	1	0	1
1785376741938206	2	0	1
1785376741939206	2	0	1
1785376741940206	1	0	1
1785376741941205	2	0	1
1785376741942205	1	0	1
1785376741943205	2	0	1
1785376741944205	1	0	1
1785376741945208	2	0	1
1785376741946206	1	0	1
1785376741947206	2	0	1
1785376741948205	2	0	1
1785376741949206	2	0	1
1785376741950206	2	0	1
1785376741951206	2	0	1
1785376741952206	1	0	1
1785376741953206	2	0	1
1785376741954205	2	0	1
1785376741955206	3	0	1
1785376741956207	2	0	1
1785376741957206	2	0	1
1785376741958206	2	0	1
1785376741959205	2	0	1
1785376741960205	3	0	1
1785376741961205	3	0	1
1785376741962206	1	0	1
1785376741963206	3	0	1
1785376741964206	3	0	1
1785376741965205	2	0	1
1785376741966205	3	0	1
1785376741967209	4	0	1
