# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376804900855	-2	1	0
1785376804901855	-3	0	0
1785376804902855	-3	1	0
1785376804903855	-2	0	0
1785376804904855	-2	1	0
1785376804905856	-3	0	0
1785376804906856	-3	1	0
1785376804907855	-2	0	0
1785376804908855	-3	1	0
1785376804909855	-3	0	0
1785376804910864	-3	1	0
1785376804911855	-3	1	0
1785376804912855	-2	0	0
1785376804913855	-3	1	0
1785376804914855	-3	1	0
1785376804915854	-3	0	0
1785376804916858	-3	1	0
1785376804917855	-3	2	0
1785376804918855	-2	1	0
1785376804919855	-3	0	0
1785376804920855	-4	1	0
1785376804921855	-3	1	0
1785376804922856	-3	1	0
1785376804923855	-3	0	0
1785376804924855	-3	1	0
1785376804925855	-3	1	0
1785376804926855	-3	1	0
1785376804927857	-3	1	0
1785376804928856	-2	1	0
1785376804929855	-3	0	0
1785376804930855	-4	1	0
1785376804931854	-3	1	0
1785376804932856	-4	1	0
1785376804933858	-2	1	0
1785376804934856	-4	1	0
1785376804935856	-3	1	0
1785376804936856	-2	1	0
1785376804937855	-3	1	0
1785376804938857	-3	1	0
1785376804939856	-3	1	0
1785376804940855	-4	1	0
1785376804941855	-3	0	0
1785376804942856	-3	1	0
1785376804943855	-4	2	0
1785376804944857	-2	0	0
1785376804945856	-3	1	0
1785376804946856	-3	1	0
1785376804947856	-3	1	0
1785376804948856	-3	1	0
1785376804949856	-3	1	0
1785376804950856	-4	2	0
1785376804951855	-3	1	0
1785376804952856	-2	1	0
1785376804953855	-3	1	0
1785376804954855	-4	2	0
1785376804955856	-2	0	0
1785376804956857	-3	1	0
1785376804957855	-3	2	0
1785376804958856	-2	0	0
1785376804959856	-3	1	0
1785376804960856	-4	2	0
1785376804961856	-2	1	0
1785376804962856	-3	0	0
1785376804963855	-3	1	0
1785376804964855	-3	1	0
1785376804965856	-2	1	0
1785376804966856	-4	1	0
1785376804967858	-2	1	0
1785376804968856	-2	1	0
1785376804969856	-3	1	0
1785376804970856	-2	1	0
1785376804971855	-4	1	0
1785376804972856	-2	0	0
1785376804973856	-2	1	0
1785376804974855	-2	1	0
1785376804975855	-3	1	0
1785376804976856	-2	1	0
1785376804977857	-3	0	0
1785376804978856	-2	1	0
1785376804979857	-2	1	0
1785376804980855	-2	0	0
1785376804981855	-2	1	0
1785376804982855	-2	0	0
1785376804983858	-2	2	0
1785376804984856	-2	0	0
1785376804985856	-3	1	0
1785376804986856	-1	0	0
1785376804987856	-3	1	0
1785376804988856	-1	0	0
1785376804989857	-2	0	0
1785376804990857	-2	1	0
1785376804991856	-2	0	0
1785376804992857	-1	0	0
1785376804993856	-2	0	0
1785376804994858	-1	1	0
1785376804995857	-2	0	0
1785376804996858	-2	0	0
1785376804997856	-1	0	0
1785376804998856	-2	0	0
1785376804999856	-1	0	0
1785376805000857	-2	0	0
1785376805001856	-1	0	0
