# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376884887711	-1	0	0
1785376884888711	-2	0	0
1785376884889710	-1	0	0
1785376884890711	-1	0	0
1785376884891710	-1	0	0
1785376884893711	-1	0	0
1785376884896711	0	-1	0
1785376884897710	-1	0	0
1785376884899712	0	-1	0
1785376884901712	0	-1	0
1785376884902710	0	-1	0
1785376884904712	0	-1	0
1785376884905711	0	-1	0
1785376884906712	0	-1	0
1785376884907710	0	-1	0
1785376884909711	0	-1	0
1785376884910710	1	-1	0
1785376884911711	1	-1	0
1785376884912712	1	-1	0
1785376884913710	1	-1	0
1785376884914711	2	-1	0
1785376884915711	1	0	0
1785376884916710	0	-1	0
1785376884917713	1	0	0
1785376884919710	1	0	0
1785376884920711	1	-1	0
1785376884921710	1	-1	0
1785376884924711	1	-1	0
1785376884925711	0	-1	0
1785376884926710	1	-1	0
1785376884927710	0	-1	0
1785376884928712	1	-1	0
1785376884929711	0	-1	0
1785376884930711	1	0	0
1785376884931713	0	-1	0
1785376884932711	1	-1	0
1785376884933711	0	-1	0
1785376884934713	1	0	0
1785376884935711	0	-1	0
1785376884936710	1	-1	0
1785376884937711	0	-1	0
1785376884938711	1	0	0
1785376884941711	1	0	0
1785376884942712	0	-2	0
1785376884943712	1	0	0
1785376884945712	1	0	0
1785376884948711	1	0	0
1785376884949712	0	-1	0
1785376884950714	1	0	0
1785376884952711	1	0	0
1785376884954712	1	0	0
1785376884956712	1	0	0
1785376884957711	0	-1	0
1785376884959710	1	0	0
1785376884961711	1	0	0
1785376884962712	1	0	0
1785376884965711	1	0	0
1785376884968711	1	0	0
1785376884971711	1	0	0
1785376884973712	1	0	0
1785376884977712	2	0	0
1785376884979712	1	0	0
1785376884983713	1	0	0
1785376884985712	1	0	0
1785376884987711	0	1	0
1785376884989712	1	0	0
1785376884992713	0	2	0
1785376884993712	1	0	0
1785376884997712	0	1	0
1785376885000712	1	0	0
1785376885003712	0	1	0
1785376885008712	0	1	0
1785376885013713	0	1	0
1785376885017713	0	1	0
1785376885020712	0	1	0
1785376885021712	0	1	0
1785376885024712	-1	0	0
1785376885025712	0	1	0
1785376885027713	0	1	0
1785376885029713	-1	0	0
1785376885032713	0	1	0
1785376885034714	-1	0	0
1785376885036712	0	1	0
1785376885041713	-1	0	0
1785376885042712	0	1	0
1785376885045714	-1	0	0
1785376885049714	0	1	0
1785376885053713	-2	0	0
1785376885081713	0	-1	0
1785376885085714	0	-1	0
1785376885090714	1	0	0
1785376885096714	0	-1	0
1785376885238720	1	0	0
1785376885273716	0	1	0
1785376885278717	0	1	0
1785376885306716	1	-1	0
1785376885309716	0	-1	0
1785376885311716	1	0	0
1785376885312715	0	-1	0
1785376885313714	0	-1	0
1785376885315716	1	0	0
1785376885316715	0	-1	0
1785376885317716	0	-1	0
1785376885318715	1	0	0
1785376885320716	0	-1	0
1785376885321716	1	-1	0
1785376885324716	0	-1	0
1785376885326716	1	-1	0
1785376885329717	0	-1	0
1785376885332716	0	-2	0
1785376885337716	0	-1	0
1785376885357717	-1	0	0
1785376885361715	-1	0	0
1785376885365717	-1	0	0
1785376885369716	-1	0	0
1785376885375716	-1	0	0
1785376885418718	0	2	0
1785376885420716	-1	0	0
1785376885422718	0	1	0
1785376885425718	-2	0	0
1785376885426716	0	1	0
1785376885428719	-1	1	0
1785376885431718	-1	1	0
1785376885435717	-1	1	0
1785376885440718	-1	1	0
1785376885442716	-1	0	0
1785376885445717	0	1	0
1785376885451718	-1	0	0
1785376885465718	0	-1	0
1785376885467718	0	-1	0
1785376885469717	0	-1	0
1785376885472718	0	-1	0
1785376885473718	0	-1	0
1785376885476718	0	-1	0
1785376885477716	0	-2	0
1785376885480718	1	-1	0
1785376885482718	0	-1	0
1785376885485717	0	-1	0
1785376885488718	0	-1	0
1785376885493718	0	-1	0
1785376885578724	0	1	0
1785376885643724	0	1	0
1785376885649721	0	1	0
1785376885654718	0	1	0
1785376885657719	0	2	0
1785376885660719	-1	0	0
1785376885661719	0	1	0
1785376885664719	0	1	0
1785376885668719	0	1	0
1785376885671719	0	1	0
1785376885674718	0	1	0
1785376885680720	0	1	0
1785376885687720	0	1	0
1785376885696720	0	1	0
1785376885715721	0	1	0
1785376885799724	1	0	0
1785376885845724	0	1	0
1785376885849722	1	0	0
1785376885859722	1	0	0
1785376885868721	1	0	0
1785376885874722	0	-1	0
1785376885879723	1	0	0
1785376885880722	0	-1	0
1785376885993724	0	1	0
1785376886021724	0	-1	0
1785376886022724	2	0	0
1785376886023724	0	-1	0
1785376886024724	0	-1	0
1785376886025723	1	0	0
1785376886027724	0	-1	0
1785376886029725	0	-1	0
1785376886030723	1	0	0
1785376886031724	0	-1	0
1785376886032723	0	-1	0
1785376886033723	1	0	0
1785376886035724	0	-1	0
1785376886037723	0	-2	0
1785376886038724	1	0	0
1785376886039723	0	-1	0
1785376886041723	0	-1	0
1785376886043723	1	0	0
1785376886069724	0	1	0
1785376886072726	-1	2	0
1785376886073724	0	1	0
1785376886075724	-1	1	0
1785376886077723	0	1	0
1785376886079724	-1	0	0
1785376886080723	0	1	0
1785376886081724	0	1	0
1785376886083724	-1	0	0
1785376886084726	0	1	0
1785376886085724	-2	1	0
1785376886089725	-1	1	0
1785376886093724	0	1	0
1785376886094724	-1	0	0
1785376886135726	0	1	0
1785376886141726	0	1	0
1785376886142725	-1	0	0
1785376886145726	0	1	0
1785376886151725	0	1	0
1785376886177727	0	-1	0
1785376886180726	0	-1	0
1785376886181725	0	-1	0
1785376886183727	1	0	0
1785376886185725	0	-1	0
1785376886187725	0	-1	0
1785376886188725	1	0	0
1785376886189725	0	-1	0
1785376886192726	2	0	0
1785376886193725	0	-1	0
1785376886196725	1	-1	0
1785376886201726	0	-1	0
1785376886204726	1	0	0
1785376886231726	0	1	0
1785376886234727	0	1	0
1785376886237726	0	1	0
1785376886241727	0	1	0
1785376886246726	0	1	0
1785376886275728	0	1	0
1785376886278727	0	1	0
1785376886281726	0	1	0
1785376886285727	-1	1	0
1785376886288726	0	1	0
1785376886289726	0	1	0
1785376886291728	0	1	0
1785376886293726	0	1	0
1785376886297726	0	1	0
1785376886300727	0	1	0
1785376886303727	0	1	0
1785376886306728	0	1	0
1785376886312726	0	1	0
1785376886321727	1	0	0
1785376886329727	1	0	0
1785376886333727	1	-1	0
1785376886336727	0	-1	0
1785376886337727	1	0	0
1785376886340727	0	-1	0
1785376886341726	1	0	0
1785376886345728	0	-1	0
1785376886351727	1	0	0
1785376886386730	-1	0	0
1785376886387728	0	1	0
1785376886472731	0	-1	0
1785376886475729	0	-1	0
1785376886478730	0	-1	0
1785376886481729	0	-1	0
1785376886484729	0	-1	0
1785376886487729	1	-1	0
1785376886489729	0	-1	0
1785376886492729	0	-1	0
1785376886495730	0	-1	0
1785376886497730	1	0	0
1785376886498729	0	-1	0
1785376886501729	0	-1	0
1785376886560733	1	0	0
1785376886563730	0	-1	0
1785376886565730	1	0	0
1785376886570731	0	-1	0
1785376886571728	1	0	0
1785376886643734	0	-1	0
1785376886680730	-1	0	0
1785376886686732	-1	0	0
1785376886690731	0	1	0
1785376886749733	0	1	0
1785376886753732	0	1	0
1785376886754730	-1	0	0
1785376886756731	0	1	0
1785376886758731	0	1	0
1785376886761731	0	1	0
1785376886764732	0	1	0
1785376886767732	0	1	0
1785376886770732	0	1	0
1785376886773732	0	1	0
1785376886774731	-1	0	0
1785376886777732	0	1	0
1785376886784732	0	1	0
1785376886793732	0	1	0
1785376886803732	0	1	0
1785376886809732	0	1	0
1785376886817733	0	1	0
1785376886825732	0	1	0
1785376886835732	0	1	0
1785376886933737	1	0	0
1785376886940735	1	0	0
1785376886951734	1	0	0
1785376886969735	0	1	0
1785376886973735	0	1	0
1785376886976734	0	1	0
1785376886978734	0	1	0
1785376886980734	0	1	0
1785376886982734	0	2	0
1785376886984735	0	1	0
1785376886985733	0	1	0
1785376886987733	0	1	0
1785376886989734	1	1	0
1785376886992734	0	1	0
1785376886993733	1	1	0
1785376886997736	0	1	0
1785376886998734	1	0	0
1785376887001733	1	1	0
1785376887004734	1	0	0
1785376887007733	1	1	0
1785376887011735	1	0	0
1785376887013734	1	1	0
1785376887017734	1	0	0
1785376887020734	1	0	0
