# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376791163712	0	1	1
1785376791166712	1	0	1
1785376791169712	0	1	1
1785376791172712	1	0	1
1785376791176713	0	2	1
1785376791178712	1	0	1
1785376791183712	1	0	1
1785376791186712	0	1	1
1785376791190713	1	0	1
1785376791199712	1	0	1
1785376791279719	0	0	0
1785376791316714	1	0	0
1785376791333717	0	-2	0
1785376791340716	1	0	0
1785376791351716	0	-1	0
1785376791372715	1	0	0
1785376791394717	0	-1	0
1785376791415717	0	-1	0
1785376791416713	1	0	0
1785376791429716	0	-1	0
1785376791430713	1	0	0
1785376791438715	1	0	0
1785376791439715	0	-1	0
1785376791444715	1	0	0
1785376791448716	1	-1	0
1785376791453715	1	0	0
1785376791457715	1	0	0
1785376791460715	0	-1	0
1785376791461716	2	0	0
1785376791464714	1	0	0
1785376791467716	1	0	0
1785376791470715	1	0	0
1785376791472715	1	0	0
1785376791475715	1	0	0
1785376791477715	1	0	0
1785376791479715	1	0	0
1785376791481715	1	0	0
1785376791483715	1	0	0
1785376791485715	1	0	0
1785376791487717	1	0	0
1785376791489715	1	0	0
1785376791490716	1	0	0
1785376791492715	1	0	0
1785376791494715	1	0	0
1785376791495715	1	0	0
1785376791496715	1	0	0
1785376791498715	1	0	0
1785376791500715	1	0	0
1785376791501715	1	0	0
1785376791502715	1	0	0
1785376791504717	1	0	0
1785376791505715	1	0	0
1785376791506715	1	0	0
1785376791508715	1	0	0
1785376791509714	1	0	0
1785376791510715	1	0	0
1785376791511714	1	0	0
1785376791513715	2	0	0
1785376791514714	1	0	0
1785376791515716	1	0	0
1785376791516714	1	0	0
1785376791517715	1	0	0
1785376791518714	1	0	0
1785376791519714	1	0	0
1785376791520714	1	0	0
1785376791521715	1	1	0
1785376791522714	1	0	0
1785376791523715	1	0	0
1785376791524716	1	0	0
1785376791525714	1	0	0
1785376791526717	1	0	0
1785376791527716	1	1	0
1785376791528715	1	0	0
1785376791529715	2	0	0
1785376791530714	1	0	0
1785376791531715	1	0	0
1785376791532716	1	0	0
1785376791533715	2	1	0
1785376791534715	1	0	0
1785376791535714	2	0	0
1785376791536714	1	0	0
1785376791537715	2	0	0
1785376791538715	2	0	0
1785376791539717	2	1	0
1785376791540715	1	0	0
1785376791541715	2	0	0
1785376791542715	2	0	0
1785376791543716	1	0	0
1785376791544716	2	0	0
1785376791545716	2	1	0
1785376791546715	2	0	0
1785376791547715	2	0	0
1785376791548716	2	0	0
1785376791549716	1	0	0
1785376791550715	2	0	0
1785376791551716	2	1	0
1785376791552716	2	0	0
1785376791553716	2	0	0
1785376791554716	2	0	0
1785376791555715	3	0	0
1785376791556715	2	0	0
1785376791557717	2	2	0
1785376791558715	2	0	0
1785376791559716	2	0	0
1785376791560716	2	0	0
1785376791561714	2	0	0
1785376791562716	2	0	0
1785376791563717	3	0	0
1785376791564715	2	0	0
1785376791565716	2	0	0
1785376791566716	2	0	0
1785376791567715	2	1	0
1785376791568716	4	0	0
1785376791569716	2	0	0
1785376791570717	2	0	0
1785376791571717	2	0	0
1785376791572715	2	0	0
1785376791573715	2	0	0
1785376791574715	2	0	0
1785376791575715	2	0	0
1785376791576716	3	0	0
1785376791577716	2	0	0
