# stabmouse-recording v1
# device	Mad Catz Global Mad Catz R.A.T. 8+ADV
# dpi	1600
# t_us	dx	dy	down
1785376820442019	0	-1	1
1785376820444019	0	-1	1
1785376820446020	1	-1	1
1785376820447019	0	-1	1
1785376820449019	0	-1	1
1785376820451019	0	-1	1
1785376820452019	0	-1	1
1785376820454019	0	-1	1
1785376820456020	0	-2	1
1785376820457019	0	-1	1
1785376820459019	0	-1	1
1785376820461019	0	-1	1
1785376820462019	0	-1	1
1785376820464019	0	-1	1
1785376820465018	0	-1	1
1785376820467020	0	-1	1
1785376820468021	0	-1	1
1785376820470019	0	-1	1
1785376820472019	0	-1	1
1785376820473021	0	-1	1
1785376820475019	0	-1	1
1785376820476019	0	-1	1
1785376820478020	0	-1	1
1785376820479019	0	-1	1
1785376820481020	0	-1	1
1785376820482019	0	-1	1
1785376820484020	0	-1	1
1785376820485020	0	-1	1
1785376820487019	0	-1	1
1785376820489020	0	-1	1
1785376820490019	0	-1	1
1785376820492020	0	-1	1
1785376820493019	0	-1	1
1785376820495019	0	-1	1
1785376820496019	0	-1	1
1785376820498019	0	-1	1
1785376820500020	0	-1	1
1785376820501020	0	-2	1
1785376820503020	0	-1	1
1785376820504020	0	-1	1
1785376820506019	0	-1	1
1785376820508020	0	-1	1
1785376820509019	0	-1	1
1785376820511019	0	-1	1
1785376820512020	0	-1	1
1785376820514020	0	-1	1
1785376820515019	0	-1	1
1785376820517020	0	-1	1
1785376820518020	0	-1	1
1785376820520020	0	-1	1
1785376820521020	0	-1	1
1785376820523020	0	-1	1
1785376820524020	0	-1	1
1785376820525020	0	-1	1
1785376820527020	0	-1	1
1785376820528020	0	-1	1
1785376820530021	0	-1	1
1785376820531020	0	-1	1
1785376820532020	-1	0	1
1785376820533020	0	-1	1
1785376820534020	0	-1	1
1785376820535020	0	-1	1
1785376820537020	0	-1	1
1785376820538020	0	-1	1
1785376820540022	-1	-1	1
1785376820541021	0	-1	1
1785376820542020	0	-1	1
1785376820543020	0	-2	1
1785376820545020	0	-1	1
1785376820546022	-1	-1	1
1785376820547020	0	-1	1
1785376820549020	0	-1	1
1785376820550021	-1	-1	1
1785376820551021	0	-1	1
1785376820553020	0	-1	1
1785376820554021	-1	-1	1
1785376820555020	0	-1	1
1785376820556020	0	-1	1
1785376820558020	-1	-1	1
1785376820559021	0	-1	1
1785376820560020	-1	-1	1
1785376820562021	0	-1	1
1785376820563021	0	-1	1
1785376820564021	-1	-1	1
1785376820565020	0	-1	1
1785376820566021	-1	-1	1
1785376820568021	-1	-1	1
1785376820569020	0	-1	1
1785376820570020	0	-1	1
1785376820571021	-1	-1	1
1785376820573023	-1	-1	1
1785376820574020	0	-1	1
1785376820575020	-1	-1	1
1785376820576020	0	-1	1
1785376820577020	-1	-1	1
1785376820579020	0	-1	1
1785376820580021	-1	-1	1
1785376820581021	0	-2	1
1785376820582020	-1	-1	1
1785376820583020	0	-1	1
1785376820584021	-1	-1	1
1785376820586021	-2	-1	1
1785376820587020	0	-1	1
1785376820588021	-1	-1	1
1785376820589021	0	-1	1
1785376820590020	-1	-1	1
1785376820592021	-1	-1	1
1785376820593020	0	-1	1
1785376820594021	-1	-1	1
1785376820595020	0	-1	1
1785376820596021	-1	-1	1
1785376820598022	-1	-1	1
1785376820599020	0	-1	1
1785376820600020	0	-1	1
1785376820601023	-1	-1	1
1785376820603021	-1	-1	1
1785376820604020	0	-1	1
1785376820605022	-1	-1	1
1785376820606021	0	-1	1
1785376820607021	-1	-1	1
1785376820609021	-1	-1	1
1785376820610020	0	-1	1
1785376820611021	-1	-1	1
1785376820613021	-1	-1	1
1785376820614020	0	-1	1
1785376820615021	-1	-1	1
1785376820616020	0	-2	1
1785376820617021	-1	0	1
1785376820618021	0	-1	1
1785376820619021	-1	-1	1
1785376820620021	0	-1	1
1785376820621021	-1	0	1
1785376820622021	0	-1	1
1785376820623022	-1	-1	1
1785376820624021	0	-1	1
1785376820625021	-1	0	1
1785376820626021	-1	-1	1
1785376820627021	0	-1	1
1785376820628020	-1	-1	1
1785376820630021	0	-1	1
1785376820631022	-1	-1	1
1785376820632021	-1	0	1
1785376820633021	0	-1	1
1785376820634021	-1	-1	1
1785376820636021	-1	-1	1
1785376820637020	0	-1	1
1785376820638021	-1	-1	1
1785376820639021	-1	0	1
1785376820640021	0	-1	1
1785376820641021	-1	0	1
1785376820642020	0	-1	1
1785376820643021	-1	-1	1
1785376820645022	-2	-1	1
1785376820646022	-1	-1	1
1785376820648022	-1	-1	1
1785376820649021	-1	0	1
1785376820650021	0	-1	1
1785376820651022	-1	0	1
1785376820652022	-1	-1	1
1785376820653021	0	-1	1
1785376820654021	-1	0	1
1785376820655021	-1	-1	1
1785376820657022	-1	-1	1
1785376820658021	-1	0	1
1785376820659021	-1	-1	1
1785376820661022	-1	-2	1
1785376820662023	-1	0	1
1785376820663022	-1	-1	1
1785376820665023	-1	-1	1
1785376820666021	-1	0	1
1785376820667021	0	-1	1
1785376820668022	-1	0	1
1785376820669022	-1	-1	1
1785376820670021	-1	0	1
1785376820671027	-1	-1	1
1785376820673023	-1	0	1
1785376820674022	-1	-1	1
1785376820675021	-1	0	1
1785376820676021	-1	-1	1
1785376820678022	-1	-1	1
1785376820679022	-1	0	1
1785376820680022	-1	-1	1
1785376820681021	-1	0	1
1785376820682023	-1	-1	1
1785376820683022	-2	0	1
1785376820684021	-1	0	1
1785376820685022	-1	-1	1
1785376820687022	-1	-1	1
1785376820688021	-1	0	1
1785376820689022	-1	0	1
1785376820690022	-1	-1	1
1785376820691021	-1	0	1
1785376820692021	-1	0	1
1785376820693022	-1	-1	1
1785376820694022	-1	0	1
1785376820695021	-1	0	1
1785376820696022	-1	-1	1
1785376820697021	-1	0	1
1785376820698022	-1	-1	1
1785376820699022	-1	0	1
1785376820701022	-2	0	1
